,Title,Link,Name,Cat,Aut link,Plan,Budget,Date
650,Uus meditatsiooniplaat „AITÄH“,https://www.hooandja.ee/projekt/uus-meditatsiooniplaat-aitah,Madis Meister Muusika,Muusika,https://www.hooandja.ee/users/mmadismeister,104,1296,2016
649,Raplamaa korvpalli ja pärimuskultuuri kalender 2017,https://www.hooandja.ee/projekt/raplamaa-korvpalli-ja-parimuskultuuri-kalender-2017,Mari Tammar Trükis,Trükis,https://www.hooandja.ee/users/maritammar,107,2135,2016
648,"Redel Ruudus & Mirjam Kivisild - debüütplaat ""Maa ja Taevas""",https://www.hooandja.ee/projekt/redel-ruudus-mirjam-kivisild-debuutplaat-maa-ja-taevas,aleksandra kremenetski Muusika,Muusika,https://www.hooandja.ee/users/aleksandrakremenetski,101,2021,2016
647,Lasteraamat Lepatriinu täpid,https://www.hooandja.ee/projekt/lasteraamat-lepatriinu-tapid,Tiiu Kitsik Trükis,Trükis,https://www.hooandja.ee/users/tiu-sullakatko,113,1019,2016
646,Uued jalgpalliväravad Nõo staadionile,https://www.hooandja.ee/projekt/uued-jalgpallivaravad-noo-staadionile,Robert Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/robertjoonas,124,1235,2016
645,X-Panda album “Reflections”,https://www.hooandja.ee/projekt/x-panda-album-reflections,Tamar Muusika,Muusika,https://www.hooandja.ee/users/tnugis,120,4217,2016
644,Laste ja noorte festival „Avatud mänguväljad“,https://www.hooandja.ee/projekt/laste-ja-noorte-festival-avatud-manguvaljad,MTÜ Elamusõppe labor Sündmus,Sündmus,https://www.hooandja.ee/users/elamusoppe,169,1270,2016
643,Peltier jopega Maker Faire Rome’le,https://www.hooandja.ee/projekt/peltier-jopega-maker-faire-romele,Velle Taraste Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/velletaraste,101,860,2016
642,"Zuga ühendatud tantsijate lavastus ""MeeleKolu""",https://www.hooandja.ee/projekt/zuga-uhendatud-tantsijate-lavastus-meelekolu,Sõltumatu Tantsu Lava Teater,Teater,https://www.hooandja.ee/users/triinu7-0,101,1522,2016
641,Rando esimene plaat,https://www.hooandja.ee/projekt/rando-esimene-plaat,MTÜ Ülistus Muusika,Muusika,https://www.hooandja.ee/users/mtyylistus,111,1000,2016
640,Tegude Kalender 2017 väljaanne,https://www.hooandja.ee/projekt/tegude-kalender-2017-valjaanne,Kirjastus SEIK Trükis,Trükis,https://www.hooandja.ee/users/llaurajoe,118,2362,2016
639,We Are All One,https://www.hooandja.ee/projekt/we-are-one,evelynelulill Muusika,Muusika,https://www.hooandja.ee/users/evelynelulill,110,1874,2016
638,Rahvatantsurühma Tuuletallajad 5. sünnipäeva kontsert-etendus MEIE LUGU,https://www.hooandja.ee/projekt/rahvatantsuruhma-tuuletallajad-5-sunnipaeva-kontsert-etendus-meie-lugu,Rahvatantsurühm Tuuletallajad Sündmus,Sündmus,https://www.hooandja.ee/users/tantstuuletallajad,166,1662,2016
636,"Mick Pedaja debüütalbum ""Hingake/Breathe""",https://www.hooandja.ee/projekt/mick-pedaja-debuutalbum-hingakebreathe,Mick Pedaja Muusika,Muusika,https://www.hooandja.ee/users/mickpedaja,120,6256,2016
637,"""The Cap and Bells"" - (lühi)tantsufilm",https://www.hooandja.ee/projekt/cap-and-bells-luhitantsufilm,Avarus Film & Foto,Film & Foto,https://www.hooandja.ee/users/virgosillamaa,104,5187,2016
635,"Raamat ""Meie tee eduni""",https://www.hooandja.ee/projekt/raamat-meie-tee-eduni,Triin Karis Trükis,Trükis,https://www.hooandja.ee/users/triinkaris,102,1221,2016
634,Ema,https://www.hooandja.ee/projekt/ema,Aet Laigu Film & Foto,Film & Foto,https://www.hooandja.ee/users/aetlaigu,104,8868,2016
633,„Tuhkatriinu“ lend Saksamaale,https://www.hooandja.ee/projekt/tuhkatriinu-lend-saksamaale,Külli Ehastu Teater,Teater,https://www.hooandja.ee/users/kylliehastu,104,833,2016
632,Pärt Uusbergi naiskoorimuusika autoriplaat,https://www.hooandja.ee/projekt/part-uusbergi-naiskoorimuusika-autoriplaat,mari tammesalu Muusika,Muusika,https://www.hooandja.ee/users/mari14,133,2666,2016
631,Trio Romansid esikplaadi väljaandmine,https://www.hooandja.ee/projekt/trio-romansid-ruslan-trochynskyi-andre-maaker-juhan-suits-esikplaadi-valjaandmine,Svjata Vatra Muusika,Muusika,https://www.hooandja.ee/users/svjatavatra,101,3031,2016
630,Lükka Lastesuu kaardid trükimasinasse,https://www.hooandja.ee/projekt/lukka-lastesuu-kaardid-trukimasinasse,Taavi Tamm Trükis,Trükis,https://www.hooandja.ee/users/taavitamm88,101,2015,2016
629,Varjupaikade MTÜ heategevuskalender aastaks 2017,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-aastaks-2017,Mari Hagi  Trükis,Trükis,https://www.hooandja.ee/users/marihagifm,133,2385,2016
627,Laste jooga raamat,https://www.hooandja.ee/projekt/laste-jooga-raamat,Kristel Paimla Trükis,Trükis,https://www.hooandja.ee/users/kristelpaimla,108,5403,2016
628,Maie Ambre mälestusteraamatu avaldamine,https://www.hooandja.ee/projekt/maie-ambre-malestusteraamatu-avaldamine,Annika Markson Trükis,Trükis,https://www.hooandja.ee/users/marksonannika,299,1365,2016
625,Kehtna põhikooli digiklaver,https://www.hooandja.ee/projekt/kehtna-pohikooli-digiklaver,Kersti Mäevälja EV100,EV100,https://www.hooandja.ee/users/kerstimaevalja,115,1380,2016
626,Kalender 2017 - Fiona varjatud elu,https://www.hooandja.ee/projekt/kalender-2017-fiona-varjatud-elu,Meeli Trükis,Trükis,https://www.hooandja.ee/users/freiya1,110,1987,2016
624,Dokumentaalfilm väljasurevast dukharahvast,https://www.hooandja.ee/projekt/dokumentaalfilm-valjasurevast-dukharahvast,Vahur Laiapea Film & Foto,Film & Foto,https://www.hooandja.ee/users/vahur9,106,5286,2016
623,"""Kaisukate salajutud"" kõigile lugemiseks",https://www.hooandja.ee/projekt/kaisukate-salajutud-koigile-lugemiseks,Mai Pitsner Trükis,Trükis,https://www.hooandja.ee/users/maipitsner,100,1500,2016
622,Tantsulavastus “All My Friends Are Ecstasy”,https://www.hooandja.ee/projekt/tantsulavastus-all-my-friends-are-ecstasy,Janette Norkko Kunst,Kunst,https://www.hooandja.ee/users/janettenorkko,111,555,2016
621,Noor talent maailmalavale,https://www.hooandja.ee/projekt/noor-talent-maailmalavale,Kertu Raja Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/kerturaja,102,560,2016
619,2000 koolinoort rahatargaks ja ettevõtlikuks!,https://www.hooandja.ee/projekt/2000-koolinoort-rahatargaks-ja-ettevotlikuks,MTÜ Ettevõtlusküla Haridus,Haridus,https://www.hooandja.ee/users/info127,126,6420,2016
620,"CD plaadi ""Miski pole võimatu"" välja andmine",https://www.hooandja.ee/projekt/cd-plaadi-miski-pole-voimatu-valja-andmine,timolige Muusika,Muusika,https://www.hooandja.ee/users/timolige,112,2019,2016
618,Erivajadustega laste elamusreis Lapimaale,https://www.hooandja.ee/projekt/erivajadustega-laste-elamusreis-lapimaale,Ruutlind Ruudi Lastefond Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/anne-mariloik,149,1716,2016
616,Kuusalu Keskkooli tantsulaste rahvarõivad,https://www.hooandja.ee/projekt/kuusalu-keskkooli-tantsulaste-rahvaroivad,Kaisa Välk Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaisavalk,106,1588,2016
617,Digitaalne jutupliiats: “Lotte loodusmäng”,https://www.hooandja.ee/projekt/digitaalne-jutupliiats-lotte-loodusmang,Laura Päit Haridus,Haridus,https://www.hooandja.ee/users/laurapait,255,6366,2016
614,"Aleksandr Žedeljovi debüütplaadi ""My First Step"" väljaandmine",https://www.hooandja.ee/projekt/aleksandr-zedeljovi-debuutplaadi-my-first-step-valjaandmine,Aleksandr Žedeljov Muusika,Muusika,https://www.hooandja.ee/users/sasjaz,102,1220,2016
611,Peaareen konverentsile Teadlike kogukondade tarkus Lilleorus 2018,https://www.hooandja.ee/projekt/peaareen-konverentsile-teadlike-kogukondade-tarkus-lilleorus-2018,MTÜ Lilleoru Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaiekotov,107,12898,2016
612,Estbeli esikplaadi väljaandmine,https://www.hooandja.ee/projekt/estbeli-esikplaadi-valjaandmine,Leana Vapper Muusika,Muusika,https://www.hooandja.ee/users/leanavapper,116,6383,2016
613,Vokaalansambli Gram of Fun esikplaadi väljaandmine,https://www.hooandja.ee/projekt/vokaalansambli-gram-fun-esikplaadi-valjaandmine,Kristi Raias Muusika,Muusika,https://www.hooandja.ee/users/kristiraias,110,1315,2016
610,Kosmoseraamat Reisile,https://www.hooandja.ee/projekt/kosmoseraamat-reisile,Höp Trükis,Trükis,https://www.hooandja.ee/users/kadrespitz,105,3660,2016
609,Ansambel Täna Olen Laps: esimene album,https://www.hooandja.ee/projekt/ansambel-tana-olen-laps-esimene-album,astraada Muusika,Muusika,https://www.hooandja.ee/users/astra-tikas,107,960,2016
606,Jõuluvana postkontor,https://www.hooandja.ee/projekt/jouluvana-postkontor-1,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,102,816,2016
607,"Ilona Aasvere, Peeter Rebane ja Tiit Kikas - Robert Burnsi laulude eestikeelne plaat",https://www.hooandja.ee/projekt/ilona-aasvere-peeter-rebane-ja-tiit-kikas-robert-burnsi-laulude-eestikeelne-plaat,Eesti Šoti Kultuuriselts Muusika,Muusika,https://www.hooandja.ee/users/eikeurke,101,3535,2016
608,Luulekogu „100 tundevarjundit“,https://www.hooandja.ee/projekt/luulekogu-100-tundevarjundit,Liina Vagula Trükis,Trükis,https://www.hooandja.ee/users/liinavagula,106,1060,2016
605,Toeta tantsulaste suurt unistust!,https://www.hooandja.ee/projekt/toeta-tantsulaste-suurt-unistust,Helen Kalberg Haridus,Haridus,https://www.hooandja.ee/users/helenkalberg,104,3327,2016
603,Igale lapsele trumm,https://www.hooandja.ee/projekt/igale-lapsele-trumm,MAAILMA VEEREKESE PEAL EV100,EV100,https://www.hooandja.ee/users/maresaard-0,108,650,2016
604,Saaremaa Ühisgümnaasiumi 100. lennu kabaree-etendus,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-100-lennu-kabaree-etendus,Indrek Peil Haridus,Haridus,https://www.hooandja.ee/users/indrekpeil,157,1415,2016
602,"Margus Aru raamat ""Nora""",https://www.hooandja.ee/projekt/margus-aru-raamat-nora,Margus Aru Trükis,Trükis,https://www.hooandja.ee/users/tahevarav,101,3532,2016
601,"The Queen Of Spades EP ""We Are Doomed""",https://www.hooandja.ee/projekt/queen-spades-ep-we-are-doomed,The Queen Of Spades Muusika,Muusika,https://www.hooandja.ee/users/omalleus,101,2024,2016
600,Digiklaver Orissaare Muusikakooli,https://www.hooandja.ee/projekt/digiklaver-orissaare-muusikakooli,Martti Nõu EV100,EV100,https://www.hooandja.ee/users/marttinou,103,965,2016
597,Kaks tšellot Kuressaare muusikakoolile,https://www.hooandja.ee/projekt/kaks-tsellot-kuressaare-muusikakoolile,Kuressaare muusikakool EV100,EV100,https://www.hooandja.ee/users/kuressaaremk,109,820,2017
598,Sallivuspäev 2017,https://www.hooandja.ee/projekt/sallivuspaev-2017,Eleri Pilliroog Haridus,Haridus,https://www.hooandja.ee/users/eleripilliroog,100,1200,2017
599,Veebikaamera Nõmme Lumeparki!,https://www.hooandja.ee/projekt/veebikaamera-nomme-lumeparki,Nõmme Lumepark Sport,Sport,https://www.hooandja.ee/users/raahel,172,1119,2017
596,Eriolümpia delegatsiooni osalemine talimaailmamängudel,https://www.hooandja.ee/projekt/eriolumpia-delegatsiooni-osalemine-talimaailmamangudel,EO Eesti Ühendus Sport,Sport,https://www.hooandja.ee/users/siret7,113,900,2017
595,Eesti naiste saalihokikoondis MM-valikturniirile,https://www.hooandja.ee/projekt/eesti-naiste-saalihokikoondis-mm-valikturniirile,Maanus_P Sport,Sport,https://www.hooandja.ee/users/maanuspuskar,122,4765,2017
594,"Noortebänd 2016 võitja, The Notes'i debüütplaat ""Lead My Mind""",https://www.hooandja.ee/projekt/noorteband-2016-voitja-notesi-debuutplaat-lead-my-mind,Helar Tappo Muusika,Muusika,https://www.hooandja.ee/users/helartappo,118,1651,2017
593,Lavastus WONDERLAND,https://www.hooandja.ee/projekt/lavastus-wonderland,lixor Teater,Teater,https://www.hooandja.ee/users/liisaliksor,117,905,2017
592,Viiul Karoliinele eluks ajaks,https://www.hooandja.ee/projekt/viiul-karoliinele,Karoliine-Lisette Kõiv EV100,EV100,https://www.hooandja.ee/users/karoliinekoiv,123,1593,2017
591,"""Lokaalravitsus"", järg raamatule ""Globaalpohmelus""",https://www.hooandja.ee/projekt/lokaalravitsus,Kaupo Vipp Trükis,Trükis,https://www.hooandja.ee/users/kaupovipp,108,4261,2017
590,Aerutajad Kaspar ja Kaarel maailmameistriteks!,https://www.hooandja.ee/projekt/aerutajad-kaspar-ja-kaarel-maailmameistriteks,Mari-Liis Garcia Sport,Sport,https://www.hooandja.ee/users/managerestkayak,139,4866,2017
589,Võru- ja Põlvamaa koolide õpilaste õuesõppekäigud mööda Vana-Võromaad,https://www.hooandja.ee/projekt/voru-ja-polvamaa-koolide-opilaste-ouesoppekaigud-mooda-vana-voromaad,Martin Suuroja Trükis,Trükis,https://www.hooandja.ee/users/suuroja,101,1005,2017
588,Uus teadliku elustiili ajakiri Hingele Pai,https://www.hooandja.ee/projekt/uus-teadliku-elustiili-ajakiri-hingele-pai,Merit Raju Meedia,Meedia,https://www.hooandja.ee/users/meritraju,163,6506,2017
587,Lühifilm koostöös Werner Herzogiga!,https://www.hooandja.ee/projekt/making-film-werner-herzog,Carlos Lesmes Film & Foto,Film & Foto,https://www.hooandja.ee/users/lesmesdoc,181,2717,2017
585,Laulupesa muusikavideod!,https://www.hooandja.ee/projekt/laulupesa-muusikavideod,Airi Liiva Muusika,Muusika,https://www.hooandja.ee/users/airiliiva,134,4701,2017
586,Laulusild ehk Pont de la Chanson,https://www.hooandja.ee/projekt/laulusild,Anna-Bret Vehik Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/bretvehik,102,815,2017
584,Maria Stuarti debüütalbum „Emotsioonid”,https://www.hooandja.ee/projekt/maria-stuarti-debuutalbum-emotsioonid,Liana Kolodinskaja Muusika,Muusika,https://www.hooandja.ee/users/mariastuartband,102,2542,2017
582,"Fännid, täname võrkpallikoondist!",https://www.hooandja.ee/projekt/vorkpall,Vollefänn Sport,Sport,https://www.hooandja.ee/users/toomasvara,103,24780,2017
583,Laseme setodel oma punki teha,https://www.hooandja.ee/projekt/laseme-setodel-oma-punki-teha,Rein Järvelill Muusika,Muusika,https://www.hooandja.ee/users/reinjarvelill,101,1005,2017
580,Nurrulandi lood,https://www.hooandja.ee/projekt/nurrulandi-lood,Janne Jerva Trükis,Trükis,https://www.hooandja.ee/users/jannejerva,100,3205,2017
581,Eesti el.ratastooli saalihokitajad Soome liiga poodiumi kohti vallutama,https://www.hooandja.ee/projekt/eesti-elratastooli-saalihokitajad-soome-liiga-poodiumi-kohti-vallutama,Estonian Wolves Sport,Sport,https://www.hooandja.ee/users/jyrilehtmets,104,3130,2017
579,LAND OF DRUM debüütalbum RHYTHM SPIRIT,https://www.hooandja.ee/projekt/land-drum-debuutalbum-rhythm-spirit,Mart Soo Muusika,Muusika,https://www.hooandja.ee/users/martsoo,102,2045,2017
576,Selge pilt – selgem sõnum. Paremad tingimused loodusfotode nautimiseks,https://www.hooandja.ee/projekt/selge-pilt,Janika Ruusmaa Haridus,Haridus,https://www.hooandja.ee/users/janikar1,110,3845,2017
577,The Werg’i debüütalbum „The Werg“,https://www.hooandja.ee/projekt/wergi-debuutalbum-werg,Jüri Põld Muusika,Muusika,https://www.hooandja.ee/users/jurjevp,108,2166,2017
578,Vii Nõo Reaalgümnaasiumi näitering Saaremaale!,https://www.hooandja.ee/projekt/vii-noo-reaalgumnaasiumi-naitering-saaremaale,Annika Markson Teater,Teater,https://www.hooandja.ee/users/marksonannika,100,703,2017
575,Ladyfest Tallinn 2017,https://www.hooandja.ee/projekt/ladyfest-tallinn-2017,LadyFest Tallinn Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/ladyfesttallinn,110,1840,2017
574,Hooandja 2.0 - Eesti pikima ajalooga ühisrahastusplatvorm uueneb!,https://www.hooandja.ee/projekt/hooandja-20,Hooandja Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/hooandja,101,5057,2017
573,Elva raudteejaama esine purskkaev,https://www.hooandja.ee/projekt/elva-raudteejaama-esine-purskkaev,Fred Koppel Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/fredkoppel,133,6628,2017
572,Aita õpilasfirmal magnetilised saunalinad turule tuua,https://www.hooandja.ee/projekt/aita-opilasfirmal-magneetilised-saunalinad-turule-tuua,Magnetic Towel Disain,Disain,https://www.hooandja.ee/users/info143,128,6405,2017
571,Lühifilm Viimane Reede,https://www.hooandja.ee/projekt/luhifilm-viimane-reede,Danoa Kampe Film & Foto,Film & Foto,https://www.hooandja.ee/users/danoakampe,100,853,2017
569,Kaks küünalt,https://www.hooandja.ee/projekt/kaks-kuunalt,Väike Myy Trükis,Trükis,https://www.hooandja.ee/users/ysolovjova,208,1020,2017
570,Sten-Olle albumi „Kaustik“ väljaandmine,https://www.hooandja.ee/projekt/sten-olle-albumi-kaustik-valjaandmine,Sten-Olle Moldau Muusika,Muusika,https://www.hooandja.ee/users/smoldau,105,2100,2017
568,"Laulukogumik ""Laulan hinge särama""",https://www.hooandja.ee/projekt/laulukogumik-laulan-hinge-sarama,Kadi Muusika,Muusika,https://www.hooandja.ee/users/ksepp67,122,1100,2017
567,"Imiteerimiskonkurss ""Noored Tähed 2017""",https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2017,NÕEL Sündmus,Sündmus,https://www.hooandja.ee/users/info13,103,515,2017
566,"Luulekogu ""Harjutuste vihik"" väljaandmine",https://www.hooandja.ee/projekt/luulekogu-harjutuste-vihik-valjaandmine,Triin Toome-Hosman Trükis,Trükis,https://www.hooandja.ee/users/triintoome,181,850,2017
565,"Tallinna Kammerkoori juubeliplaat ""Aja kaja""",https://www.hooandja.ee/projekt/tallinna-kammerkoori-juubeliplaat-aja-kaja,Helena Muusika,Muusika,https://www.hooandja.ee/users/helena1150,108,1627,2017
563,Ajalooraamat „Pöördlava“,https://www.hooandja.ee/projekt/ajalooraamat-poordlava,TANEL LÄÄN Trükis,Trükis,https://www.hooandja.ee/users/tanellaan-0,103,1545,2017
564,Folgist Pungini 2017,https://www.hooandja.ee/projekt/folgist-pungini-2017,Taavo Taelma Sündmus,Sündmus,https://www.hooandja.ee/users/taavo,100,600,2017
561,Lasteraamat „Laul Eestimaast“,https://www.hooandja.ee/projekt/lasteraamat-laul-eestimaast,Jaanus Vaiksoo Trükis,Trükis,https://www.hooandja.ee/users/vanakahuri,103,3610,2017
562,Rail Baltic avalik arutelu ja kontsert,https://www.hooandja.ee/projekt/rail-baltic-avalik-arutelu-ja-kontsert,Joonas Laks Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/joonaslaks,100,1003,2017
560,Uus klaver Virtsu Kooli,https://www.hooandja.ee/projekt/uus-klaver-virtsu-kooli,Stanislav Nemeržitski EV100,EV100,https://www.hooandja.ee/users/stanislavnemerzhitski,110,1424,2017
557,Väikese taimetarga 12 saladust,https://www.hooandja.ee/projekt/vaikese-taimetarga-12-saladust,Inga Raitar Trükis,Trükis,https://www.hooandja.ee/users/ingaraitar1,104,2592,2017
558,TOETA Juho Mattust Euroopa mäestlaskumise karikasarjal,https://www.hooandja.ee/projekt/toeta-juho-mattust-euroopa-maestlaskumise-karikasarjal,Juho Mattus Sport,Sport,https://www.hooandja.ee/users/juhomattus33,136,3800,2017
559,Õpilaste teadusfestival,https://www.hooandja.ee/projekt/opilaste-teadusfestival,Eesti Teadusagentuur Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/etag,151,908,2017
555,Igasse politseiautosse Kallikaru - lohutamaks õnnetusse sattunud lapsi,https://www.hooandja.ee/projekt/igasse-politseiautosse-kallikaru-lohutamaks-onnetusse-sattunud-lapsi,Kaur Vahtrik Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaurvahtrik,113,7935,2017
556,SkatePal Mai – vabatahtlikuks Palestiinas,https://www.hooandja.ee/projekt/skatepal-mai-vabatahtlikuks-palestiinas,Julia Kaldalu Sport,Sport,https://www.hooandja.ee/users/juliakald098,105,420,2017
554,Ansambel Tori Hobuse debüütplaat,https://www.hooandja.ee/projekt/ansambel-tori-hobuse-debuutplaat,Rahel Talts Muusika,Muusika,https://www.hooandja.ee/users/raheltalts,128,1276,2017
553,Pind päkka!,https://www.hooandja.ee/projekt/pind-pakka,Laine Mägi Haridus,Haridus,https://www.hooandja.ee/users/lainemagitantsukool,125,5178,2017
552,Muudame Hagudi põnnide elu turvaliseks ja õnnelikuks!,https://www.hooandja.ee/projekt/muudame-hagudi-ponnide-elu-turvaliseks-ja-onnelikuks,Age Rebel Lastekaitse,Lastekaitse,https://www.hooandja.ee/users/agerebel,102,2035,2017
550,Videod “Kalevipojast”,https://www.hooandja.ee/projekt/videod-kalevipojast,Ajalugu Oskariga Film & Foto,Film & Foto,https://www.hooandja.ee/users/ajaluguoskariga,101,503,2017
551,Lüganuse küla jaaniõhtu,https://www.hooandja.ee/projekt/luganuse-kula-jaaniohtu,Lüganuse Küla Selts Sündmus,Sündmus,https://www.hooandja.ee/users/lyganusekyla,105,1255,2017
549,Binaural vision,https://www.hooandja.ee/projekt/binaural-vision,Rauno Zubko Teater,Teater,https://www.hooandja.ee/users/rauno1,107,2147,2017
547,Tantsulavastus „Üheteistkümnendas elemendis“,https://www.hooandja.ee/projekt/tantsulavastus-uheteistkumnendas-elemendis,SA Eesti Tantsuagentuur Kunst,Kunst,https://www.hooandja.ee/users/helena1,112,1340,2017
548,Teleseriaal “Litsid”,https://www.hooandja.ee/projekt/teleseriaal-litsid,FilMinistry Film & Foto,Film & Foto,https://www.hooandja.ee/users/mart3,117,5847,2017
546,Kultuuridessant 2017,https://www.hooandja.ee/projekt/kultuuridessant-2017,Kätlin Kriisa Sündmus,Sündmus,https://www.hooandja.ee/users/ktlnkriisa,104,1244,2017
545,"Maria Gertsjak debüütalbumi “Hetk, kus olin” väljaandmine",https://www.hooandja.ee/projekt/maria-gertsjak-debuutalbumi-hetk-kus-olin-valjaandmine,Maria Gertsjak Muusika,Muusika,https://www.hooandja.ee/users/miaria15,122,2431,2017
544,MEXTONIA – ühendades kultuure läbi värvi,https://www.hooandja.ee/projekt/mextonia-uhendades-kultuure-labi-varvi,Sigre Tompel EV100,EV100,https://www.hooandja.ee/users/sigre,100,2500,2017
542,Aita konnad üle tee!,https://www.hooandja.ee/projekt/aita-konnad-ule-tee,Eestimaa Looduse Fond Keskkond,Keskkond,https://www.hooandja.ee/users/kertu2-0,107,4812,2017
543,Vaba Lava „RokiSõlm“,https://www.hooandja.ee/projekt/vaba-lava-rokisolm,Turba Kooli Õpilasesindus Sündmus,Sündmus,https://www.hooandja.ee/users/turbakoolioe,111,667,2017
541,Viljandi Waldorfkooli Eurütmiastuudio Witten-Annenisse,https://www.hooandja.ee/projekt/viljandi-waldorfkooli-eurutmiastuudio-witten-annenisse,Anu Kivi Kunst,Kunst,https://www.hooandja.ee/users/anu28,107,1070,2017
540,"Fotoraamat ""Afterlife""",https://www.hooandja.ee/projekt/fotoraamat-afterlife,Heikki Leis Trükis,Trükis,https://www.hooandja.ee/users/heikkileis,108,4556,2017
539,Maido Saare 60. juubeli tähistamine kontsert-rännakuga „Aarete Saar“,https://www.hooandja.ee/projekt/maido-saare-60-juubeli-tahistamine-tantsulise-kontsert-rannakuga-aarete-saar,Tantsuansambel Lee Sündmus,Sündmus,https://www.hooandja.ee/users/leetantsuselts,135,3791,2017
537,Kuressaare Tänavafestival,https://www.hooandja.ee/projekt/kuressaare-tanavafestival,MTÜ Kuresaar Sündmus,Sündmus,https://www.hooandja.ee/users/maekallaskati,189,1320,2017
538,Sõmeru Robootikameeskond Triblox Euroopa meistrivõistlustele,https://www.hooandja.ee/projekt/someru-robootikameeskond-triblox-euroopa-meistrivoistlustele,Rasmus Kits Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/rasmus1,100,2000,2017
536,Moekollektsioon Scar Tissue,https://www.hooandja.ee/projekt/moekollektsioon-scar-tissue,Merlis Orion Kunst,Kunst,https://www.hooandja.ee/users/merlisorion,119,860,2017
535,Eestlased kosmosesse – ESTCube-2,https://www.hooandja.ee/projekt/estcube-2,ESTCube Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/silviakristiinkask,129,38743,2017
534,Raamatu „Selle naeratuse taga/Behind this smile“ väljaandmine,https://www.hooandja.ee/projekt/raamatu-selle-naeratuse-tagabehind-smile-valjaandmine,Artur Sirk Trükis,Trükis,https://www.hooandja.ee/users/sirkartur941,136,681,2017
533,"Viljandimaa laulu- ja tantsupidu ""Vaade koduaknast""",https://www.hooandja.ee/projekt/viljandimaa-laulu-ja-tantsupidu-vaade-koduaknast,Kertu Alvre Sündmus,Sündmus,https://www.hooandja.ee/users/kertualvre,104,1038,2017
532,95 aastat tõstmise MM-ist Estonia kontserdisaalis. Kaljo Raag 125,https://www.hooandja.ee/projekt/95-aastat-tostmise-mm-ist-estonia-kontserdisaalis-kaljo-raag-125,Jaak Valdre Sport,Sport,https://www.hooandja.ee/users/jaakvaldre1,104,311,2017
531,Monika Varšavskaja fotonäitus “Bаршавская I”,https://www.hooandja.ee/projekt/monika-varsavskaja-fotonaitus-barshavskaya-i,Monika Varšavskaja Film & Foto,Film & Foto,https://www.hooandja.ee/users/monikavar29,100,501,2017
530,Andekad võistlussportlased Eestit esindama MM-ile,https://www.hooandja.ee/projekt/andekad-voistlussportlased-eestit-esindama-mm-ile,Halinee Tovinen Sport,Sport,https://www.hooandja.ee/users/halineetovinen,108,1190,2017
524,"Folk & Rockare debüütalbum ""Fränder""",https://www.hooandja.ee/projekt/folk-rockare-debuutalbum-frander,Säde  Muusika,Muusika,https://www.hooandja.ee/users/sadetatar,103,2053,2017
525,Getriin Maailmameistrivõistlustele,https://www.hooandja.ee/projekt/getriin-maailmameistrivoistlustele,Riin Uusna Sport,Sport,https://www.hooandja.ee/users/uusnariin,107,1290,2017
526,Silver Sepa teine sooloplaat “Rohtumised”,https://www.hooandja.ee/projekt/silver-sepa-teine-sooloplaat-rohtumised,Silver Sepp Muusika,Muusika,https://www.hooandja.ee/users/vuhisevpilv,132,4630,2017
527,"CD ""Ussisõnad. Mart Saare soololaule""",https://www.hooandja.ee/projekt/cd-ussisonad-mart-saare-soololaule,Martti Raide Muusika,Muusika,https://www.hooandja.ee/users/martti2,100,1000,2017
528,Kogumiku „Tarwastu läbi ajakirjanduse“ avaldamine,https://www.hooandja.ee/projekt/kogumiku-tarwastu-labi-ajakirjanduse-avaldamine,Kalle Gaston Trükis,Trükis,https://www.hooandja.ee/users/kallegaston,114,912,2017
529,"Lavastus ""Forbidden Colors""",https://www.hooandja.ee/projekt/lavastus-forbidden-colors,Ivo Reinok Teater,Teater,https://www.hooandja.ee/users/ivoreinok,107,4156,2017
523,"Aita kaasa motospordi tippsündmuse, juunioride MM-i toimumisele",https://www.hooandja.ee/projekt/aita-kaasa-motospordi-tippsundmuse-juunioride-mm-i-toimumisele,Helen Urbanik Sport,Sport,https://www.hooandja.ee/users/helen22,101,5036,2017
